secprov,seccionId,name,circuitoId,nombreAgrupacion,mesasTotalizadas,cantidadElectores,votos
02,084,"",00717,EN BLANCO,10,3405,84
02,084,"",00717,FP,10,3405,956
02,084,"",00717,LLA,10,3405,995
02,084,"",00717,NO_VOTANTES,10,3405,1020
02,084,"",00717,OTROS,10,3405,350
02,084,"",00718,EN BLANCO,2,534,9
02,084,"",00718,FP,2,534,196
02,084,"",00718,LLA,2,534,142
02,084,"",00718,NO_VOTANTES,2,534,140
02,084,"",00718,OTROS,2,534,47
02,084,"",00719,EN BLANCO,10,3326,76
02,084,"",00719,FP,10,3326,760
02,084,"",00719,LLA,10,3326,1119
02,084,"",00719,NO_VOTANTES,10,3326,1032
02,084,"",00719,OTROS,10,3326,338
02,084,"",00720,EN BLANCO,1,128,4
02,084,"",00720,FP,1,128,8
02,084,"",00720,LLA,1,128,34
02,084,"",00720,NO_VOTANTES,1,128,71
02,084,"",00720,OTROS,1,128,11
02,084,"",00723,EN BLANCO,1,284,2
02,084,"",00723,FP,1,284,43
02,084,"",00723,LLA,1,284,68
02,084,"",00723,NO_VOTANTES,1,284,148
02,084,"",00723,OTROS,1,284,23
02,084,"",00725,EN BLANCO,2,489,10
02,084,"",00725,FP,2,489,48
02,084,"",00725,LLA,2,489,121
02,084,"",00725,NO_VOTANTES,2,489,261
02,084,"",00725,OTROS,2,489,49
02,084,"",0711A,EN BLANCO,22,7609,209
02,084,"",0711A,FP,22,7609,1436
02,084,"",0711A,LLA,22,7609,2693
02,084,"",0711A,NO_VOTANTES,22,7609,2519
02,084,"",0711A,OTROS,22,7609,743
02,084,"",0711B,EN BLANCO,29,9909,273
02,084,"",0711B,FP,29,9909,2166
02,084,"",0711B,LLA,29,9909,3171
02,084,"",0711B,NO_VOTANTES,29,9909,3283
02,084,"",0711B,OTROS,29,9909,1014
02,084,"",0711C,EN BLANCO,45,15584,470
02,084,"",0711C,FP,45,15584,3478
02,084,"",0711C,LLA,45,15584,4494
02,084,"",0711C,NO_VOTANTES,45,15584,5431
02,084,"",0711C,OTROS,45,15584,1701
02,084,"",0711D,EN BLANCO,59,20486,621
02,084,"",0711D,FP,59,20486,4765
02,084,"",0711D,LLA,59,20486,6406
02,084,"",0711D,NO_VOTANTES,59,20486,6472
02,084,"",0711D,OTROS,59,20486,2212
02,084,"",0711E,EN BLANCO,49,16951,518
02,084,"",0711E,FP,49,16951,3869
02,084,"",0711E,LLA,49,16951,4915
02,084,"",0711E,NO_VOTANTES,49,16951,5784
02,084,"",0711E,OTROS,49,16951,1855
02,084,"",0718A,FP,1,36,8
02,084,"",0718A,LLA,1,36,9
02,084,"",0718A,NO_VOTANTES,1,36,18
02,084,"",0718A,OTROS,1,36,1
02,084,"",0723A,EN BLANCO,1,96,1
02,084,"",0723A,FP,1,96,10
02,084,"",0723A,LLA,1,96,18
02,084,"",0723A,NO_VOTANTES,1,96,62
02,084,"",0723A,OTROS,1,96,5
02,085,"",00734,EN BLANCO,89,30624,1015
02,085,"",00734,FP,89,30624,8403
02,085,"",00734,LLA,89,30624,9707
02,085,"",00734,NO_VOTANTES,89,30624,8871
02,085,"",00734,OTROS,89,30624,2618
02,085,"",00735,EN BLANCO,1,238,3
02,085,"",00735,FP,1,238,87
02,085,"",00735,LLA,1,238,62
02,085,"",00735,NO_VOTANTES,1,238,66
02,085,"",00735,OTROS,1,238,20
02,085,"",00736,EN BLANCO,1,227,4
02,085,"",00736,FP,1,227,43
02,085,"",00736,LLA,1,227,84
02,085,"",00736,NO_VOTANTES,1,227,81
02,085,"",00736,OTROS,1,227,15
02,085,"",00738,EN BLANCO,4,1397,28
02,085,"",00738,FP,4,1397,413
02,085,"",00738,LLA,4,1397,465
02,085,"",00738,NO_VOTANTES,4,1397,399
02,085,"",00738,OTROS,4,1397,92
02,085,"",00739,EN BLANCO,6,1864,58
02,085,"",00739,FP,6,1864,419
02,085,"",00739,LLA,6,1864,629
02,085,"",00739,NO_VOTANTES,6,1864,618
02,085,"",00739,OTROS,6,1864,140
02,085,"",00740,EN BLANCO,1,332,14
02,085,"",00740,FP,1,332,94
02,085,"",00740,LLA,1,332,78
02,085,"",00740,NO_VOTANTES,1,332,116
02,085,"",00740,OTROS,1,332,30
02,085,"",00741,EN BLANCO,5,1655,43
02,085,"",00741,FP,5,1655,355
02,085,"",00741,LLA,5,1655,565
02,085,"",00741,NO_VOTANTES,5,1655,572
02,085,"",00741,OTROS,5,1655,120
02,085,"",0734A,EN BLANCO,1,122,1
02,085,"",0734A,FP,1,122,40
02,085,"",0734A,LLA,1,122,47
02,085,"",0734A,NO_VOTANTES,1,122,27
02,085,"",0734A,OTROS,1,122,7
02,086,"",00743,EN BLANCO,15,4914,188
02,086,"",00743,FP,15,4914,964
02,086,"",00743,LLA,15,4914,1591
02,086,"",00743,NO_VOTANTES,15,4914,1750
02,086,"",00743,OTROS,15,4914,421
02,087,"",00747,EN BLANCO,1,156,3
02,087,"",00747,FP,1,156,23
02,087,"",00747,LLA,1,156,60
02,087,"",00747,NO_VOTANTES,1,156,58
02,087,"",00747,OTROS,1,156,12
02,087,"",00748,EN BLANCO,44,15089,338
02,087,"",00748,FP,44,15089,2424
02,087,"",00748,LLA,44,15089,6107
02,087,"",00748,NO_VOTANTES,44,15089,4576
02,087,"",00748,OTROS,44,15089,1641
02,087,"",00749,EN BLANCO,4,1130,32
02,087,"",00749,FP,4,1130,199
02,087,"",00749,LLA,4,1130,417
02,087,"",00749,NO_VOTANTES,4,1130,373
02,087,"",00749,OTROS,4,1130,109
02,087,"",00750,EN BLANCO,1,61,4
02,087,"",00750,FP,1,61,6
02,087,"",00750,LLA,1,61,23
02,087,"",00750,NO_VOTANTES,1,61,23
02,087,"",00750,OTROS,1,61,5
02,087,"",00751,EN BLANCO,5,1463,59
02,087,"",00751,FP,5,1463,322
02,087,"",00751,LLA,5,1463,523
02,087,"",00751,NO_VOTANTES,5,1463,381
02,087,"",00751,OTROS,5,1463,171
02,087,"",00752,EN BLANCO,1,172,3
02,087,"",00752,FP,1,172,55
02,087,"",00752,LLA,1,172,45
02,087,"",00752,NO_VOTANTES,1,172,49
02,087,"",00752,OTROS,1,172,20
02,087,"",00753,EN BLANCO,5,1138,16
02,087,"",00753,FP,5,1138,275
02,087,"",00753,LLA,5,1138,373
02,087,"",00753,NO_VOTANTES,5,1138,383
02,087,"",00753,OTROS,5,1138,91
02,087,"",00754,EN BLANCO,2,448,11
02,087,"",00754,FP,2,448,94
02,087,"",00754,LLA,2,448,167
02,087,"",00754,NO_VOTANTES,2,448,120
02,087,"",00754,OTROS,2,448,56
02,087,"",00755,EN BLANCO,3,829,35
02,087,"",00755,FP,3,829,153
02,087,"",00755,LLA,3,829,283
02,087,"",00755,NO_VOTANTES,3,829,260
02,087,"",00755,OTROS,3,829,98
02,087,"",00756,EN BLANCO,3,1046,47
02,087,"",00756,FP,3,1046,173
02,087,"",00756,LLA,3,1046,409
02,087,"",00756,NO_VOTANTES,3,1046,312
02,087,"",00756,OTROS,3,1046,104
02,087,"",00757,FP,1,13,2
02,087,"",00757,LLA,1,13,8
02,087,"",00757,NO_VOTANTES,1,13,3
02,087,"",00757,OTROS,1,13,0
02,087,"",00758,EN BLANCO,2,611,17
02,087,"",00758,FP,2,611,106
02,087,"",00758,LLA,2,611,252
02,087,"",00758,NO_VOTANTES,2,611,169
02,087,"",00758,OTROS,2,611,67
02,087,"",00759,EN BLANCO,3,851,17
02,087,"",00759,FP,3,851,168
02,087,"",00759,LLA,3,851,311
02,087,"",00759,NO_VOTANTES,3,851,258
02,087,"",00759,OTROS,3,851,97
02,087,"",0747A,EN BLANCO,1,272,4
02,087,"",0747A,FP,1,272,48
02,087,"",0747A,LLA,1,272,111
02,087,"",0747A,NO_VOTANTES,1,272,78
02,087,"",0747A,OTROS,1,272,31
02,087,"",0748A,EN BLANCO,50,17454,526
02,087,"",0748A,FP,50,17454,3806
02,087,"",0748A,LLA,50,17454,5279
02,087,"",0748A,NO_VOTANTES,50,17454,5785
02,087,"",0748A,OTROS,50,17454,2055
02,087,"",0748B,EN BLANCO,48,16528,518
02,087,"",0748B,FP,48,16528,3619
02,087,"",0748B,LLA,48,16528,5196
02,087,"",0748B,NO_VOTANTES,48,16528,5357
02,087,"",0748B,OTROS,48,16528,1831
02,087,"",0748C,EN BLANCO,47,16359,519
02,087,"",0748C,FP,47,16359,3821
02,087,"",0748C,LLA,47,16359,4600
02,087,"",0748C,NO_VOTANTES,47,16359,5634
02,087,"",0748C,OTROS,47,16359,1772
02,087,"",0748D,EN BLANCO,50,17356,561
02,087,"",0748D,FP,50,17356,3550
02,087,"",0748D,LLA,50,17356,5986
02,087,"",0748D,NO_VOTANTES,50,17356,5319
02,087,"",0748D,OTROS,50,17356,1938
02,087,"",0748E,EN BLANCO,1,107,5
02,087,"",0748E,FP,1,107,27
02,087,"",0748E,LLA,1,107,23
02,087,"",0748E,NO_VOTANTES,1,107,41
02,087,"",0748E,OTROS,1,107,11
02,087,"",0754A,EN BLANCO,3,910,26
02,087,"",0754A,FP,3,910,117
02,087,"",0754A,LLA,3,910,422
02,087,"",0754A,NO_VOTANTES,3,910,262
02,087,"",0754A,OTROS,3,910,78
02,088,"",00765,EN BLANCO,9,3120,119
02,088,"",00765,FP,9,3120,973
02,088,"",00765,LLA,9,3120,861
02,088,"",00765,NO_VOTANTES,9,3120,935
02,088,"",00765,OTROS,9,3120,232
02,088,"",00766,EN BLANCO,2,197,6
02,088,"",00766,FP,2,197,26
02,088,"",00766,LLA,2,197,38
02,088,"",00766,NO_VOTANTES,2,197,104
02,088,"",00766,OTROS,2,197,23
02,089,"",00768,EN BLANCO,72,24915,635
02,089,"",00768,FP,72,24915,7351
02,089,"",00768,LLA,72,24915,6861
02,089,"",00768,NO_VOTANTES,72,24915,7847
02,089,"",00768,OTROS,72,24915,2216
02,089,"",00769,EN BLANCO,21,7146,110
02,089,"",00769,FP,21,7146,1560
02,089,"",00769,LLA,21,7146,2567
02,089,"",00769,NO_VOTANTES,21,7146,2261
02,089,"",00769,OTROS,21,7146,648
02,089,"",00770,EN BLANCO,14,4657,68
02,089,"",00770,FP,14,4657,1371
02,089,"",00770,LLA,14,4657,1323
02,089,"",00770,NO_VOTANTES,14,4657,1440
02,089,"",00770,OTROS,14,4657,453
02,089,"",00771,EN BLANCO,45,15472,356
02,089,"",00771,FP,45,15472,6032
02,089,"",00771,LLA,45,15472,3520
02,089,"",00771,NO_VOTANTES,45,15472,4311
02,089,"",00771,OTROS,45,15472,1242
02,089,"",00772,EN BLANCO,48,16796,313
02,089,"",00772,FP,48,16796,4583
02,089,"",00772,LLA,48,16796,5028
02,089,"",00772,NO_VOTANTES,48,16796,5238
02,089,"",00772,OTROS,48,16796,1627
02,089,"",0768A,EN BLANCO,57,19873,441
02,089,"",0768A,FP,57,19873,4466
02,089,"",0768A,LLA,57,19873,6538
02,089,"",0768A,NO_VOTANTES,57,19873,6339
02,089,"",0768A,OTROS,57,19873,2072
02,089,"",0768B,EN BLANCO,58,20093,380
02,089,"",0768B,FP,58,20093,5302
02,089,"",0768B,LLA,58,20093,6027
02,089,"",0768B,NO_VOTANTES,58,20093,6571
02,089,"",0768B,OTROS,58,20093,1802
02,089,"",0768C,EN BLANCO,70,24259,553
02,089,"",0768C,FP,70,24259,6638
02,089,"",0768C,LLA,70,24259,7047
02,089,"",0768C,NO_VOTANTES,70,24259,7730
02,089,"",0768C,OTROS,70,24259,2281
02,089,"",0769A,EN BLANCO,16,5560,180
02,089,"",0769A,FP,16,5560,1632
02,089,"",0769A,LLA,16,5560,1684
02,089,"",0769A,NO_VOTANTES,16,5560,1574
02,089,"",0769A,OTROS,16,5560,490
02,089,"",0770A,EN BLANCO,10,3181,43
02,089,"",0770A,FP,10,3181,258
02,089,"",0770A,LLA,10,3181,1807
02,089,"",0770A,NO_VOTANTES,10,3181,859
02,089,"",0770A,OTROS,10,3181,214
02,089,"",0770B,EN BLANCO,14,4777,96
02,089,"",0770B,FP,14,4777,1187
02,089,"",0770B,LLA,14,4777,1515
02,089,"",0770B,NO_VOTANTES,14,4777,1523
02,089,"",0770B,OTROS,14,4777,456
02,089,"",0770C,EN BLANCO,18,6090,106
02,089,"",0770C,FP,18,6090,1297
02,089,"",0770C,LLA,18,6090,2153
02,089,"",0770C,NO_VOTANTES,18,6090,2016
02,089,"",0770C,OTROS,18,6090,515
02,089,"",0770D,EN BLANCO,55,19195,384
02,089,"",0770D,FP,55,19195,7749
02,089,"",0770D,LLA,55,19195,4039
02,089,"",0770D,NO_VOTANTES,55,19195,5424
02,089,"",0770D,OTROS,55,19195,1589
02,089,"",0770E,EN BLANCO,16,5333,164
02,089,"",0770E,FP,16,5333,2124
02,089,"",0770E,LLA,16,5333,1044
02,089,"",0770E,NO_VOTANTES,16,5333,1559
02,089,"",0770E,OTROS,16,5333,435
02,089,"",0770F,EN BLANCO,45,15432,367
02,089,"",0770F,FP,45,15432,6219
02,089,"",0770F,LLA,45,15432,2972
02,089,"",0770F,NO_VOTANTES,45,15432,4570
02,089,"",0770F,OTROS,45,15432,1301
02,089,"",0771A,EN BLANCO,17,5770,109
02,089,"",0771A,FP,17,5770,1169
02,089,"",0771A,LLA,17,5770,2235
02,089,"",0771A,NO_VOTANTES,17,5770,1691
02,089,"",0771A,OTROS,17,5770,565
02,089,"",0771B,EN BLANCO,27,9384,163
02,089,"",0771B,FP,27,9384,1944
02,089,"",0771B,LLA,27,9384,3854
02,089,"",0771B,NO_VOTANTES,27,9384,2631
02,089,"",0771B,OTROS,27,9384,789
02,089,"",0771C,EN BLANCO,76,26477,671
02,089,"",0771C,FP,76,26477,8505
02,089,"",0771C,LLA,76,26477,6744
02,089,"",0771C,NO_VOTANTES,76,26477,7925
02,089,"",0771C,OTROS,76,26477,2609
02,089,"",0771D,EN BLANCO,80,27944,610
02,089,"",0771D,FP,80,27944,9584
02,089,"",0771D,LLA,80,27944,6740
02,089,"",0771D,NO_VOTANTES,80,27944,8489
02,089,"",0771D,OTROS,80,27944,2516
02,089,"",0772A,EN BLANCO,50,17514,374
02,089,"",0772A,FP,50,17514,4447
02,089,"",0772A,LLA,50,17514,5873
02,089,"",0772A,NO_VOTANTES,50,17514,5192
02,089,"",0772A,OTROS,50,17514,1621
02,089,"",0772B,EN BLANCO,12,3878,104
02,089,"",0772B,FP,12,3878,1042
02,089,"",0772B,LLA,12,3878,1183
02,089,"",0772B,NO_VOTANTES,12,3878,1174
02,089,"",0772B,OTROS,12,3878,375
02,090,"",00339,EN BLANCO,38,13252,255
02,090,"",00339,FP,38,13252,1826
02,090,"",00339,LLA,38,13252,4890
02,090,"",00339,NO_VOTANTES,38,13252,5022
02,090,"",00339,OTROS,38,13252,1255
02,090,"",0339A,EN BLANCO,37,12780,366
02,090,"",0339A,FP,37,12780,1781
02,090,"",0339A,LLA,37,12780,3589
02,090,"",0339A,NO_VOTANTES,37,12780,5773
02,090,"",0339A,OTROS,37,12780,1266
02,090,"",0339B,EN BLANCO,14,4845,134
02,090,"",0339B,FP,14,4845,724
02,090,"",0339B,LLA,14,4845,1671
02,090,"",0339B,NO_VOTANTES,14,4845,1849
02,090,"",0339B,OTROS,14,4845,465
02,090,"",0339C,EN BLANCO,3,752,5
02,090,"",0339C,FP,3,752,82
02,090,"",0339C,LLA,3,752,306
02,090,"",0339C,NO_VOTANTES,3,752,300
02,090,"",0339C,OTROS,3,752,59
02,091,"",00776,EN BLANCO,14,4764,202
02,091,"",00776,FP,14,4764,646
02,091,"",00776,LLA,14,4764,1717
02,091,"",00776,NO_VOTANTES,14,4764,1649
02,091,"",00776,OTROS,14,4764,550
02,091,"",00777,EN BLANCO,3,919,31
02,091,"",00777,FP,3,919,100
02,091,"",00777,LLA,3,919,270
02,091,"",00777,NO_VOTANTES,3,919,380
02,091,"",00777,OTROS,3,919,138
02,091,"",00778,EN BLANCO,16,5266,190
02,091,"",00778,FP,16,5266,741
02,091,"",00778,LLA,16,5266,1908
02,091,"",00778,NO_VOTANTES,16,5266,1761
02,091,"",00778,OTROS,16,5266,666
02,091,"",00779,EN BLANCO,2,425,21
02,091,"",00779,FP,2,425,28
02,091,"",00779,LLA,2,425,172
02,091,"",00779,NO_VOTANTES,2,425,167
02,091,"",00779,OTROS,2,425,37
02,091,"",00780,EN BLANCO,6,1805,61
02,091,"",00780,FP,6,1805,230
02,091,"",00780,LLA,6,1805,625
02,091,"",00780,NO_VOTANTES,6,1805,655
02,091,"",00780,OTROS,6,1805,234
02,091,"",00781,EN BLANCO,1,161,4
02,091,"",00781,FP,1,161,19
02,091,"",00781,LLA,1,161,43
02,091,"",00781,NO_VOTANTES,1,161,69
02,091,"",00781,OTROS,1,161,26
02,091,"",00782,EN BLANCO,2,638,19
02,091,"",00782,FP,2,638,76
02,091,"",00782,LLA,2,638,239
02,091,"",00782,NO_VOTANTES,2,638,230
02,091,"",00782,OTROS,2,638,74
02,091,"",0777A,FP,0,0,0
02,091,"",0777A,LLA,0,0,0
02,091,"",0777A,NO_VOTANTES,0,0,0
02,091,"",0777A,OTROS,0,0,0
02,092,"",00783,EN BLANCO,57,19639,305
02,092,"",00783,FP,57,19639,4176
02,092,"",00783,LLA,57,19639,7357
02,092,"",00783,NO_VOTANTES,57,19639,5414
02,092,"",00783,OTROS,57,19639,2370
02,092,"",00784,EN BLANCO,70,24304,428
02,092,"",00784,FP,70,24304,5874
02,092,"",00784,LLA,70,24304,8462
02,092,"",00784,NO_VOTANTES,70,24304,6633
02,092,"",00784,OTROS,70,24304,2900
02,092,"",00785,EN BLANCO,114,39698,703
02,092,"",00785,FP,114,39698,9827
02,092,"",00785,LLA,114,39698,13092
02,092,"",00785,NO_VOTANTES,114,39698,10625
02,092,"",00785,OTROS,114,39698,5436
02,092,"",00786,EN BLANCO,56,19401,338
02,092,"",00786,FP,56,19401,5947
02,092,"",00786,LLA,56,19401,4863
02,092,"",00786,NO_VOTANTES,56,19401,6170
02,092,"",00786,OTROS,56,19401,2074
02,092,"",00787,EN BLANCO,48,16622,312
02,092,"",00787,FP,48,16622,4494
02,092,"",00787,LLA,48,16622,5084
02,092,"",00787,NO_VOTANTES,48,16622,4612
02,092,"",00787,OTROS,48,16622,2117
02,092,"",00788,EN BLANCO,94,32696,646
02,092,"",00788,FP,94,32696,12108
02,092,"",00788,LLA,94,32696,5477
02,092,"",00788,NO_VOTANTES,94,32696,10923
02,092,"",00788,OTROS,94,32696,3528
02,092,"",00791,EN BLANCO,61,21180,464
02,092,"",00791,FP,61,21180,6317
02,092,"",00791,LLA,61,21180,6324
02,092,"",00791,NO_VOTANTES,61,21180,5413
02,092,"",00791,OTROS,61,21180,2649
02,092,"",0783A,EN BLANCO,54,18848,405
02,092,"",0783A,FP,54,18848,6135
02,092,"",0783A,LLA,54,18848,3410
02,092,"",0783A,NO_VOTANTES,54,18848,6980
02,092,"",0783A,OTROS,54,18848,1914
02,092,"",0785A,EN BLANCO,67,23382,477
02,092,"",0785A,FP,67,23382,6556
02,092,"",0785A,LLA,67,23382,6808
02,092,"",0785A,NO_VOTANTES,67,23382,6657
02,092,"",0785A,OTROS,67,23382,2863
02,092,"",0785B,EN BLANCO,117,40794,730
02,092,"",0785B,FP,117,40794,12454
02,092,"",0785B,LLA,117,40794,10749
02,092,"",0785B,NO_VOTANTES,117,40794,12288
02,092,"",0785B,OTROS,117,40794,4541
02,092,"",0786A,EN BLANCO,44,15261,295
02,092,"",0786A,FP,44,15261,4936
02,092,"",0786A,LLA,44,15261,3674
02,092,"",0786A,NO_VOTANTES,44,15261,4443
02,092,"",0786A,OTROS,44,15261,1913
02,092,"",0787A,EN BLANCO,74,25824,512
02,092,"",0787A,FP,74,25824,6056
02,092,"",0787A,LLA,74,25824,8716
02,092,"",0787A,NO_VOTANTES,74,25824,7149
02,092,"",0787A,OTROS,74,25824,3383
02,092,"",0788A,EN BLANCO,159,55378,1035
02,092,"",0788A,FP,159,55378,20935
02,092,"",0788A,LLA,159,55378,10864
02,092,"",0788A,NO_VOTANTES,159,55378,16674
02,092,"",0788A,OTROS,159,55378,5847
02,092,"",0788B,EN BLANCO,86,30042,599
02,092,"",0788B,FP,86,30042,10373
02,092,"",0788B,LLA,86,30042,6655
02,092,"",0788B,NO_VOTANTES,86,30042,8953
02,092,"",0788B,OTROS,86,30042,3440
02,092,"",0788C,EN BLANCO,97,33825,673
02,092,"",0788C,FP,97,33825,14215
02,092,"",0788C,LLA,97,33825,5414
02,092,"",0788C,NO_VOTANTES,97,33825,10084
02,092,"",0788C,OTROS,97,33825,3419
02,092,"",0791A,EN BLANCO,90,31255,718
02,092,"",0791A,FP,90,31255,10071
02,092,"",0791A,LLA,90,31255,7505
02,092,"",0791A,NO_VOTANTES,90,31255,9477
02,092,"",0791A,OTROS,90,31255,3468
02,092,"",0791B,EN BLANCO,76,26586,499
02,092,"",0791B,FP,76,26586,8372
02,092,"",0791B,LLA,76,26586,7081
02,092,"",0791B,NO_VOTANTES,76,26586,7419
02,092,"",0791B,OTROS,76,26586,3198
02,093,"",00797,EN BLANCO,38,13194,436
02,093,"",00797,FP,38,13194,3996
02,093,"",00797,LLA,38,13194,3218
02,093,"",00797,NO_VOTANTES,38,13194,4139
02,093,"",00797,OTROS,38,13194,1405
02,093,"",00798,EN BLANCO,33,11218,400
02,093,"",00798,FP,33,11218,2547
02,093,"",00798,LLA,33,11218,3774
02,093,"",00798,NO_VOTANTES,33,11218,3111
02,093,"",00798,OTROS,33,11218,1386
02,093,"",00800,EN BLANCO,6,2092,62
02,093,"",00800,FP,6,2092,528
02,093,"",00800,LLA,6,2092,482
02,093,"",00800,NO_VOTANTES,6,2092,769
02,093,"",00800,OTROS,6,2092,251
02,093,"",00801,EN BLANCO,2,55,2
02,093,"",00801,FP,2,55,5
02,093,"",00801,LLA,2,55,15
02,093,"",00801,NO_VOTANTES,2,55,30
02,093,"",00801,OTROS,2,55,3
02,093,"",00803,EN BLANCO,13,4422,184
02,093,"",00803,FP,13,4422,970
02,093,"",00803,LLA,13,4422,1365
02,093,"",00803,NO_VOTANTES,13,4422,1283
02,093,"",00803,OTROS,13,4422,620
02,093,"",00804,EN BLANCO,2,641,5
02,093,"",00804,FP,2,641,139
02,093,"",00804,LLA,2,641,188
02,093,"",00804,NO_VOTANTES,2,641,232
02,093,"",00804,OTROS,2,641,77
02,094,"",00806,EN BLANCO,40,13736,584
02,094,"",00806,FP,40,13736,3930
02,094,"",00806,LLA,40,13736,3501
02,094,"",00806,NO_VOTANTES,40,13736,4294
02,094,"",00806,OTROS,40,13736,1423
02,094,"",00807,FP,1,26,4
02,094,"",00807,LLA,1,26,11
02,094,"",00807,NO_VOTANTES,1,26,9
02,094,"",00807,OTROS,1,26,2
02,094,"",00808,EN BLANCO,1,33,2
02,094,"",00808,FP,1,33,4
02,094,"",00808,LLA,1,33,9
02,094,"",00808,NO_VOTANTES,1,33,15
02,094,"",00808,OTROS,1,33,3
02,094,"",00810,EN BLANCO,1,46,1
02,094,"",00810,FP,1,46,9
02,094,"",00810,LLA,1,46,7
02,094,"",00810,NO_VOTANTES,1,46,25
02,094,"",00810,OTROS,1,46,4
02,094,"",00811,FP,1,120,39
02,094,"",00811,LLA,1,120,27
02,094,"",00811,NO_VOTANTES,1,120,33
02,094,"",00811,OTROS,1,120,21
02,094,"",00812,EN BLANCO,1,26,1
02,094,"",00812,FP,1,26,8
02,094,"",00812,LLA,1,26,8
02,094,"",00812,NO_VOTANTES,1,26,9
02,094,"",00812,OTROS,1,26,0
02,094,"",00813,EN BLANCO,1,104,1
02,094,"",00813,FP,1,104,8
02,094,"",00813,LLA,1,104,40
02,094,"",00813,NO_VOTANTES,1,104,40
02,094,"",00813,OTROS,1,104,15
02,095,"",00815,EN BLANCO,35,11727,397
02,095,"",00815,FP,35,11727,2482
02,095,"",00815,LLA,35,11727,3690
02,095,"",00815,NO_VOTANTES,35,11727,3727
02,095,"",00815,OTROS,35,11727,1428
02,095,"",00816,EN BLANCO,2,452,13
02,095,"",00816,FP,2,452,118
02,095,"",00816,LLA,2,452,115
02,095,"",00816,NO_VOTANTES,2,452,132
02,095,"",00816,OTROS,2,452,74
02,095,"",00817,EN BLANCO,4,1315,61
02,095,"",00817,FP,4,1315,270
02,095,"",00817,LLA,4,1315,391
02,095,"",00817,NO_VOTANTES,4,1315,431
02,095,"",00817,OTROS,4,1315,162
02,095,"",00818,FP,1,38,6
02,095,"",00818,LLA,1,38,9
02,095,"",00818,NO_VOTANTES,1,38,17
02,095,"",00818,OTROS,1,38,6
02,095,"",00819,EN BLANCO,1,234,12
02,095,"",00819,FP,1,234,25
02,095,"",00819,LLA,1,234,84
02,095,"",00819,NO_VOTANTES,1,234,80
02,095,"",00819,OTROS,1,234,33
02,095,"",00820,EN BLANCO,4,1194,22
02,095,"",00820,FP,4,1194,274
02,095,"",00820,LLA,4,1194,399
02,095,"",00820,NO_VOTANTES,4,1194,382
02,095,"",00820,OTROS,4,1194,117
02,096,"",00823,EN BLANCO,54,18771,772
02,096,"",00823,FP,54,18771,3833
02,096,"",00823,LLA,54,18771,5562
02,096,"",00823,NO_VOTANTES,54,18771,6123
02,096,"",00823,OTROS,54,18771,2467
02,096,"",00824,EN BLANCO,1,60,3
02,096,"",00824,FP,1,60,17
02,096,"",00824,LLA,1,60,11
02,096,"",00824,NO_VOTANTES,1,60,21
02,096,"",00824,OTROS,1,60,8
02,096,"",00825,EN BLANCO,1,95,1
02,096,"",00825,FP,1,95,4
02,096,"",00825,LLA,1,95,33
02,096,"",00825,NO_VOTANTES,1,95,51
02,096,"",00825,OTROS,1,95,6
02,096,"",00826,EN BLANCO,1,131,2
02,096,"",00826,FP,1,131,10
02,096,"",00826,LLA,1,131,49
02,096,"",00826,NO_VOTANTES,1,131,55
02,096,"",00826,OTROS,1,131,15
02,096,"",00827,EN BLANCO,2,473,24
02,096,"",00827,FP,2,473,81
02,096,"",00827,LLA,2,473,154
02,096,"",00827,NO_VOTANTES,2,473,130
02,096,"",00827,OTROS,2,473,83
02,096,"",00828,EN BLANCO,1,51,1
02,096,"",00828,FP,1,51,4
02,096,"",00828,LLA,1,51,11
02,096,"",00828,NO_VOTANTES,1,51,31
02,096,"",00828,OTROS,1,51,4
02,096,"",00829,EN BLANCO,1,41,2
02,096,"",00829,FP,1,41,1
02,096,"",00829,LLA,1,41,2
02,096,"",00829,NO_VOTANTES,1,41,34
02,096,"",00829,OTROS,1,41,2
02,096,"",00830,EN BLANCO,4,1076,32
02,096,"",00830,FP,4,1076,168
02,096,"",00830,LLA,4,1076,331
02,096,"",00830,NO_VOTANTES,4,1076,300
02,096,"",00830,OTROS,4,1076,245
02,097,"",00832,EN BLANCO,32,10605,443
02,097,"",00832,FP,32,10605,2199
02,097,"",00832,LLA,32,10605,3397
02,097,"",00832,NO_VOTANTES,32,10605,3491
02,097,"",00832,OTROS,32,10605,1072
02,097,"",00833,EN BLANCO,1,247,6
02,097,"",00833,FP,1,247,39
02,097,"",00833,LLA,1,247,78
02,097,"",00833,NO_VOTANTES,1,247,105
02,097,"",00833,OTROS,1,247,19
02,097,"",00834,EN BLANCO,1,222,5
02,097,"",00834,FP,1,222,28
02,097,"",00834,LLA,1,222,63
02,097,"",00834,NO_VOTANTES,1,222,105
02,097,"",00834,OTROS,1,222,21
02,097,"",00835,EN BLANCO,1,141,2
02,097,"",00835,FP,1,141,13
02,097,"",00835,LLA,1,141,66
02,097,"",00835,NO_VOTANTES,1,141,48
02,097,"",00835,OTROS,1,141,12
02,097,"",00836,EN BLANCO,2,398,9
02,097,"",00836,FP,2,398,97
02,097,"",00836,LLA,2,398,61
02,097,"",00836,NO_VOTANTES,2,398,207
02,097,"",00836,OTROS,2,398,24
