secprov,seccionId,name,circuitoId,nombreAgrupacion,mesasTotalizadas,cantidadElectores,votos,anioEleccion
2,125,Zarate,01013,UxP,57,20075,4538,2023
2,125,Zarate,01013,VOTANTES,57,20075,15116,2023
2,125,Zarate,01014,EN BLANCO,82,28556,2690,2023
2,125,Zarate,01014,JxC,82,28556,4810,2023
2,125,Zarate,01014,LLA,82,28556,4896,2023
2,125,Zarate,01014,NO_VOTANTES,82,28556,7520,2023
2,125,Zarate,01014,OTROS,82,28556,737,2023
2,125,Zarate,01014,UxP,82,28556,7903,2023
2,125,Zarate,01014,VOTANTES,82,28556,21036,2023
2,125,Zarate,01015,EN BLANCO,21,7002,526,2023
2,125,Zarate,01015,JxC,21,7002,1896,2023
2,125,Zarate,01015,LLA,21,7002,1374,2023
2,125,Zarate,01015,NO_VOTANTES,21,7002,1277,2023
2,125,Zarate,01015,OTROS,21,7002,208,2023
2,125,Zarate,01015,UxP,21,7002,1721,2023
2,125,Zarate,01015,VOTANTES,21,7002,5725,2023
2,125,Zarate,01016,EN BLANCO,14,4795,474,2023
2,125,Zarate,01016,JxC,14,4795,960,2023
2,125,Zarate,01016,LLA,14,4795,844,2023
2,125,Zarate,01016,NO_VOTANTES,14,4795,1134,2023
2,125,Zarate,01016,OTROS,14,4795,119,2023
2,125,Zarate,01016,UxP,14,4795,1264,2023
2,125,Zarate,01016,VOTANTES,14,4795,3661,2023
2,125,Zarate,01017,EN BLANCO,64,22321,2174,2023
2,125,Zarate,01017,JxC,64,22321,3396,2023
2,125,Zarate,01017,LLA,64,22321,3834,2023
2,125,Zarate,01017,NO_VOTANTES,64,22321,5965,2023
2,125,Zarate,01017,OTROS,64,22321,551,2023
2,125,Zarate,01017,UxP,64,22321,6401,2023
2,125,Zarate,01017,VOTANTES,64,22321,16356,2023
2,125,Zarate,01018,EN BLANCO,27,9281,870,2023
2,125,Zarate,01018,JxC,27,9281,1867,2023
2,125,Zarate,01018,LLA,27,9281,1639,2023
2,125,Zarate,01018,NO_VOTANTES,27,9281,2076,2023
2,125,Zarate,01018,OTROS,27,9281,302,2023
2,125,Zarate,01018,UxP,27,9281,2527,2023
2,125,Zarate,01018,VOTANTES,27,9281,7205,2023
2,125,Zarate,01019,EN BLANCO,2,447,41,2023
2,125,Zarate,01019,JxC,2,447,109,2023
2,125,Zarate,01019,LLA,2,447,87,2023
2,125,Zarate,01019,NO_VOTANTES,2,447,80,2023
2,125,Zarate,01019,OTROS,2,447,14,2023
2,125,Zarate,01019,UxP,2,447,116,2023
2,125,Zarate,01019,VOTANTES,2,447,367,2023
2,125,Zarate,01020,EN BLANCO,1,54,0,2023
2,125,Zarate,01020,JxC,1,54,7,2023
2,125,Zarate,01020,LLA,1,54,5,2023
2,125,Zarate,01020,NO_VOTANTES,1,54,27,2023
2,125,Zarate,01020,OTROS,1,54,0,2023
2,125,Zarate,01020,UxP,1,54,15,2023
2,125,Zarate,01020,VOTANTES,1,54,27,2023
2,125,Zarate,01021,EN BLANCO,32,10998,1282,2023
2,125,Zarate,01021,JxC,32,10998,1136,2023
2,125,Zarate,01021,LLA,32,10998,1811,2023
2,125,Zarate,01021,NO_VOTANTES,32,10998,2856,2023
2,125,Zarate,01021,OTROS,32,10998,136,2023
2,125,Zarate,01021,UxP,32,10998,3777,2023
2,125,Zarate,01021,VOTANTES,32,10998,8142,2023
2,18,Capitan Sarmiento,00121,EN BLANCO,39,13465,1586,2023
2,18,Capitan Sarmiento,00121,JxC,39,13465,3734,2023
2,18,Capitan Sarmiento,00121,LLA,39,13465,2733,2023
2,18,Capitan Sarmiento,00121,NO_VOTANTES,39,13465,2721,2023
2,18,Capitan Sarmiento,00121,OTROS,39,13465,160,2023
2,18,Capitan Sarmiento,00121,UxP,39,13465,2531,2023
2,18,Capitan Sarmiento,00121,VOTANTES,39,13465,10744,2023
2,18,Capitan Sarmiento,00122,EN BLANCO,1,295,35,2023
2,18,Capitan Sarmiento,00122,JxC,1,295,83,2023
2,18,Capitan Sarmiento,00122,LLA,1,295,49,2023
2,18,Capitan Sarmiento,00122,NO_VOTANTES,1,295,64,2023
2,18,Capitan Sarmiento,00122,OTROS,1,295,0,2023
2,18,Capitan Sarmiento,00122,UxP,1,295,64,2023
2,18,Capitan Sarmiento,00122,VOTANTES,1,295,231,2023
2,21,Carmen de Areco,00175,EN BLANCO,39,13233,1661,2023
2,21,Carmen de Areco,00175,JxC,39,13233,2682,2023
2,21,Carmen de Areco,00175,LLA,39,13233,2320,2023
2,21,Carmen de Areco,00175,NO_VOTANTES,39,13233,2476,2023
2,21,Carmen de Areco,00175,OTROS,39,13233,116,2023
2,21,Carmen de Areco,00175,UxP,39,13233,3978,2023
2,21,Carmen de Areco,00175,VOTANTES,39,13233,10757,2023
2,21,Carmen de Areco,00176,EN BLANCO,2,549,66,2023
2,21,Carmen de Areco,00176,JxC,2,549,93,2023
2,21,Carmen de Areco,00176,LLA,2,549,106,2023
2,21,Carmen de Areco,00176,NO_VOTANTES,2,549,113,2023
2,21,Carmen de Areco,00176,OTROS,2,549,2,2023
2,21,Carmen de Areco,00176,UxP,2,549,169,2023
2,21,Carmen de Areco,00176,VOTANTES,2,549,436,2023
2,21,Carmen de Areco,00177,EN BLANCO,1,190,20,2023
2,21,Carmen de Areco,00177,JxC,1,190,40,2023
2,21,Carmen de Areco,00177,LLA,1,190,31,2023
2,21,Carmen de Areco,00177,NO_VOTANTES,1,190,40,2023
2,21,Carmen de Areco,00177,OTROS,1,190,1,2023
2,21,Carmen de Areco,00177,UxP,1,190,58,2023
2,21,Carmen de Areco,00177,VOTANTES,1,190,150,2023
2,24,Colon,00230,EN BLANCO,63,21819,2669,2023
2,24,Colon,00230,JxC,63,21819,4404,2023
2,24,Colon,00230,LLA,63,21819,3178,2023
2,24,Colon,00230,NO_VOTANTES,63,21819,4653,2023
2,24,Colon,00230,OTROS,63,21819,329,2023
2,24,Colon,00230,UxP,63,21819,6586,2023
2,24,Colon,00230,VOTANTES,63,21819,17166,2023
2,24,Colon,00231,EN BLANCO,1,243,19,2023
2,24,Colon,00231,JxC,1,243,41,2023
2,24,Colon,00231,LLA,1,243,37,2023
2,24,Colon,00231,NO_VOTANTES,1,243,52,2023
2,24,Colon,00231,OTROS,1,243,2,2023
2,24,Colon,00231,UxP,1,243,92,2023
2,24,Colon,00231,VOTANTES,1,243,191,2023
2,24,Colon,0230A,EN BLANCO,1,82,7,2023
2,24,Colon,0230A,JxC,1,82,29,2023
2,24,Colon,0230A,LLA,1,82,12,2023
2,24,Colon,0230A,NO_VOTANTES,1,82,20,2023
2,24,Colon,0230A,OTROS,1,82,0,2023
2,24,Colon,0230A,UxP,1,82,14,2023
2,24,Colon,0230A,VOTANTES,1,82,62,2023
2,24,Colon,0231A,EN BLANCO,1,258,33,2023
2,24,Colon,0231A,JxC,1,258,50,2023
2,24,Colon,0231A,LLA,1,258,53,2023
2,24,Colon,0231A,NO_VOTANTES,1,258,50,2023
2,24,Colon,0231A,OTROS,1,258,6,2023
2,24,Colon,0231A,UxP,1,258,66,2023
2,24,Colon,0231A,VOTANTES,1,258,208,2023
2,37,Exaltacion de la Cruz,00292,EN BLANCO,32,10795,1165,2023
2,37,Exaltacion de la Cruz,00292,JxC,32,10795,2175,2023
2,37,Exaltacion de la Cruz,00292,LLA,32,10795,1988,2023
2,37,Exaltacion de la Cruz,00292,NO_VOTANTES,32,10795,2621,2023
2,37,Exaltacion de la Cruz,00292,OTROS,32,10795,200,2023
2,37,Exaltacion de la Cruz,00292,UxP,32,10795,2646,2023
2,37,Exaltacion de la Cruz,00292,VOTANTES,32,10795,8174,2023
2,37,Exaltacion de la Cruz,00293,EN BLANCO,37,12781,1113,2023
2,37,Exaltacion de la Cruz,00293,JxC,37,12781,2244,2023
2,37,Exaltacion de la Cruz,00293,LLA,37,12781,2841,2023
2,37,Exaltacion de la Cruz,00293,NO_VOTANTES,37,12781,3060,2023
2,37,Exaltacion de la Cruz,00293,OTROS,37,12781,311,2023
2,37,Exaltacion de la Cruz,00293,UxP,37,12781,3212,2023
2,37,Exaltacion de la Cruz,00293,VOTANTES,37,12781,9721,2023
2,37,Exaltacion de la Cruz,00294,EN BLANCO,12,3913,327,2023
2,37,Exaltacion de la Cruz,00294,JxC,12,3913,689,2023
2,37,Exaltacion de la Cruz,00294,LLA,12,3913,725,2023
2,37,Exaltacion de la Cruz,00294,NO_VOTANTES,12,3913,920,2023
2,37,Exaltacion de la Cruz,00294,OTROS,12,3913,168,2023
2,37,Exaltacion de la Cruz,00294,UxP,12,3913,1084,2023
2,37,Exaltacion de la Cruz,00294,VOTANTES,12,3913,2993,2023
2,37,Exaltacion de la Cruz,00295,EN BLANCO,18,6309,469,2023
2,37,Exaltacion de la Cruz,00295,JxC,18,6309,1376,2023
2,37,Exaltacion de la Cruz,00295,LLA,18,6309,1226,2023
2,37,Exaltacion de la Cruz,00295,NO_VOTANTES,18,6309,1587,2023
2,37,Exaltacion de la Cruz,00295,OTROS,18,6309,169,2023
2,37,Exaltacion de la Cruz,00295,UxP,18,6309,1482,2023
2,37,Exaltacion de la Cruz,00295,VOTANTES,18,6309,4722,2023
2,37,Exaltacion de la Cruz,00297,EN BLANCO,2,549,51,2023
2,37,Exaltacion de la Cruz,00297,JxC,2,549,109,2023
2,37,Exaltacion de la Cruz,00297,LLA,2,549,105,2023
2,37,Exaltacion de la Cruz,00297,NO_VOTANTES,2,549,126,2023
2,37,Exaltacion de la Cruz,00297,OTROS,2,549,13,2023
2,37,Exaltacion de la Cruz,00297,UxP,2,549,145,2023
2,37,Exaltacion de la Cruz,00297,VOTANTES,2,549,423,2023
2,37,Exaltacion de la Cruz,00298,EN BLANCO,1,318,27,2023
2,37,Exaltacion de la Cruz,00298,JxC,1,318,77,2023
2,37,Exaltacion de la Cruz,00298,LLA,1,318,89,2023
2,37,Exaltacion de la Cruz,00298,NO_VOTANTES,1,318,82,2023
2,37,Exaltacion de la Cruz,00298,OTROS,1,318,4,2023
2,37,Exaltacion de la Cruz,00298,UxP,1,318,39,2023
2,37,Exaltacion de la Cruz,00298,VOTANTES,1,318,236,2023
2,87,Pergamino,00747,EN BLANCO,1,191,14,2023
2,87,Pergamino,00747,JxC,1,191,51,2023
2,87,Pergamino,00747,LLA,1,191,36,2023
2,87,Pergamino,00747,NO_VOTANTES,1,191,50,2023
2,87,Pergamino,00747,OTROS,1,191,8,2023
2,87,Pergamino,00747,UxP,1,191,32,2023
2,87,Pergamino,00747,VOTANTES,1,191,141,2023
2,87,Pergamino,00748,EN BLANCO,48,16620,1099,2023
2,87,Pergamino,00748,JxC,48,16620,5556,2023
2,87,Pergamino,00748,LLA,48,16620,2935,2023
2,87,Pergamino,00748,NO_VOTANTES,48,16620,4230,2023
2,87,Pergamino,00748,OTROS,48,16620,323,2023
2,87,Pergamino,00748,UxP,48,16620,2477,2023
2,87,Pergamino,00748,VOTANTES,48,16620,12390,2023
2,87,Pergamino,00749,EN BLANCO,4,1114,113,2023
2,87,Pergamino,00749,JxC,4,1114,320,2023
2,87,Pergamino,00749,LLA,4,1114,262,2023
2,87,Pergamino,00749,NO_VOTANTES,4,1114,217,2023
2,87,Pergamino,00749,OTROS,4,1114,13,2023
2,87,Pergamino,00749,UxP,4,1114,189,2023
2,87,Pergamino,00749,VOTANTES,4,1114,897,2023
2,87,Pergamino,00750,EN BLANCO,1,58,1,2023
2,87,Pergamino,00750,JxC,1,58,16,2023
2,87,Pergamino,00750,LLA,1,58,18,2023
2,87,Pergamino,00750,NO_VOTANTES,1,58,16,2023
2,87,Pergamino,00750,OTROS,1,58,3,2023
2,87,Pergamino,00750,UxP,1,58,4,2023
2,87,Pergamino,00750,VOTANTES,1,58,42,2023
2,87,Pergamino,00751,EN BLANCO,5,1478,154,2023
2,87,Pergamino,00751,JxC,5,1478,464,2023
2,87,Pergamino,00751,LLA,5,1478,316,2023
2,87,Pergamino,00751,NO_VOTANTES,5,1478,264,2023
2,87,Pergamino,00751,OTROS,5,1478,31,2023
2,87,Pergamino,00751,UxP,5,1478,249,2023
2,87,Pergamino,00751,VOTANTES,5,1478,1214,2023
2,87,Pergamino,00752,EN BLANCO,1,183,12,2023
2,87,Pergamino,00752,JxC,1,183,51,2023
2,87,Pergamino,00752,LLA,1,183,25,2023
2,87,Pergamino,00752,NO_VOTANTES,1,183,35,2023
2,87,Pergamino,00752,OTROS,1,183,5,2023
2,87,Pergamino,00752,UxP,1,183,55,2023
2,87,Pergamino,00752,VOTANTES,1,183,148,2023
2,87,Pergamino,00753,EN BLANCO,5,1198,83,2023
2,87,Pergamino,00753,JxC,5,1198,306,2023
2,87,Pergamino,00753,LLA,5,1198,237,2023
2,87,Pergamino,00753,NO_VOTANTES,5,1198,312,2023
2,87,Pergamino,00753,OTROS,5,1198,14,2023
2,87,Pergamino,00753,UxP,5,1198,246,2023
2,87,Pergamino,00753,VOTANTES,5,1198,886,2023
2,87,Pergamino,00754,EN BLANCO,2,461,26,2023
2,87,Pergamino,00754,JxC,2,461,145,2023
2,87,Pergamino,00754,LLA,2,461,119,2023
2,87,Pergamino,00754,NO_VOTANTES,2,461,93,2023
2,87,Pergamino,00754,OTROS,2,461,4,2023
2,87,Pergamino,00754,UxP,2,461,74,2023
2,87,Pergamino,00754,VOTANTES,2,461,368,2023
2,87,Pergamino,00755,EN BLANCO,3,797,88,2023
2,87,Pergamino,00755,JxC,3,797,213,2023
2,87,Pergamino,00755,LLA,3,797,178,2023
2,87,Pergamino,00755,NO_VOTANTES,3,797,171,2023
2,87,Pergamino,00755,OTROS,3,797,20,2023
2,87,Pergamino,00755,UxP,3,797,127,2023
2,87,Pergamino,00755,VOTANTES,3,797,626,2023
2,87,Pergamino,00756,EN BLANCO,3,1030,125,2023
2,87,Pergamino,00756,JxC,3,1030,279,2023
2,87,Pergamino,00756,LLA,3,1030,235,2023
2,87,Pergamino,00756,NO_VOTANTES,3,1030,194,2023
2,87,Pergamino,00756,OTROS,3,1030,28,2023
2,87,Pergamino,00756,UxP,3,1030,169,2023
2,87,Pergamino,00756,VOTANTES,3,1030,836,2023
2,87,Pergamino,00757,EN BLANCO,1,13,0,2023
2,87,Pergamino,00757,JxC,1,13,1,2023
2,87,Pergamino,00757,LLA,1,13,8,2023
2,87,Pergamino,00757,NO_VOTANTES,1,13,3,2023
2,87,Pergamino,00757,OTROS,1,13,0,2023
2,87,Pergamino,00757,UxP,1,13,1,2023
2,87,Pergamino,00757,VOTANTES,1,13,10,2023
2,87,Pergamino,00758,EN BLANCO,2,643,4,2023
2,87,Pergamino,00758,JxC,2,643,206,2023
2,87,Pergamino,00758,LLA,2,643,133,2023
2,87,Pergamino,00758,NO_VOTANTES,2,643,173,2023
2,87,Pergamino,00758,OTROS,2,643,5,2023
2,87,Pergamino,00758,UxP,2,643,122,2023
2,87,Pergamino,00758,VOTANTES,2,643,470,2023
2,87,Pergamino,00759,EN BLANCO,3,846,73,2023
2,87,Pergamino,00759,JxC,3,846,229,2023
2,87,Pergamino,00759,LLA,3,846,207,2023
2,87,Pergamino,00759,NO_VOTANTES,3,846,162,2023
2,87,Pergamino,00759,OTROS,3,846,7,2023
2,87,Pergamino,00759,UxP,3,846,168,2023
2,87,Pergamino,00759,VOTANTES,3,846,684,2023
2,87,Pergamino,0747A,EN BLANCO,1,306,45,2023
2,87,Pergamino,0747A,JxC,1,306,96,2023
2,87,Pergamino,0747A,LLA,1,306,56,2023
2,87,Pergamino,0747A,NO_VOTANTES,1,306,52,2023
2,87,Pergamino,0747A,OTROS,1,306,5,2023
2,87,Pergamino,0747A,UxP,1,306,52,2023
2,87,Pergamino,0747A,VOTANTES,1,306,254,2023
2,87,Pergamino,0748A,EN BLANCO,51,17651,1860,2023
2,87,Pergamino,0748A,JxC,51,17651,3673,2023
2,87,Pergamino,0748A,LLA,51,17651,3461,2023
2,87,Pergamino,0748A,NO_VOTANTES,51,17651,4918,2023
2,87,Pergamino,0748A,OTROS,51,17651,345,2023
2,87,Pergamino,0748A,UxP,51,17651,3394,2023
2,87,Pergamino,0748A,VOTANTES,51,17651,12733,2023
2,87,Pergamino,0748B,EN BLANCO,47,16207,1756,2023
2,87,Pergamino,0748B,JxC,47,16207,3866,2023
2,87,Pergamino,0748B,LLA,47,16207,3285,2023
2,87,Pergamino,0748B,NO_VOTANTES,47,16207,3556,2023
2,87,Pergamino,0748B,OTROS,47,16207,385,2023
2,87,Pergamino,0748B,UxP,47,16207,3359,2023
2,87,Pergamino,0748B,VOTANTES,47,16207,12651,2023
2,87,Pergamino,0748C,EN BLANCO,47,16337,1872,2023
2,87,Pergamino,0748C,JxC,47,16337,3329,2023
2,87,Pergamino,0748C,LLA,47,16337,3357,2023
2,87,Pergamino,0748C,NO_VOTANTES,47,16337,3633,2023
2,87,Pergamino,0748C,OTROS,47,16337,363,2023
2,87,Pergamino,0748C,UxP,47,16337,3783,2023
2,87,Pergamino,0748C,VOTANTES,47,16337,12704,2023
2,87,Pergamino,0748D,EN BLANCO,49,16944,1774,2023
2,87,Pergamino,0748D,JxC,49,16944,4113,2023
2,87,Pergamino,0748D,LLA,49,16944,3680,2023
2,87,Pergamino,0748D,NO_VOTANTES,49,16944,3492,2023
2,87,Pergamino,0748D,OTROS,49,16944,454,2023
2,87,Pergamino,0748D,UxP,49,16944,3431,2023
2,87,Pergamino,0748D,VOTANTES,49,16944,13452,2023
2,87,Pergamino,0748E,EN BLANCO,1,105,11,2023
2,87,Pergamino,0748E,JxC,1,105,24,2023
2,87,Pergamino,0748E,LLA,1,105,27,2023
2,87,Pergamino,0748E,NO_VOTANTES,1,105,21,2023
2,87,Pergamino,0748E,OTROS,1,105,3,2023
2,87,Pergamino,0748E,UxP,1,105,19,2023
2,87,Pergamino,0748E,VOTANTES,1,105,84,2023
2,87,Pergamino,0754A,EN BLANCO,3,918,85,2023
2,87,Pergamino,0754A,JxC,3,918,309,2023
2,87,Pergamino,0754A,LLA,3,918,203,2023
2,87,Pergamino,0754A,NO_VOTANTES,3,918,186,2023
2,87,Pergamino,0754A,OTROS,3,918,15,2023
2,87,Pergamino,0754A,UxP,3,918,120,2023
2,87,Pergamino,0754A,VOTANTES,3,918,732,2023
2,9,Baradero,00105,EN BLANCO,68,23580,2248,2023
2,9,Baradero,00105,JxC,68,23580,3603,2023
2,9,Baradero,00105,LLA,68,23580,3950,2023
2,9,Baradero,00105,NO_VOTANTES,68,23580,5803,2023
2,9,Baradero,00105,OTROS,68,23580,487,2023
2,9,Baradero,00105,UxP,68,23580,7489,2023
2,9,Baradero,00105,VOTANTES,68,23580,17777,2023
2,9,Baradero,00106,EN BLANCO,2,497,47,2023
2,9,Baradero,00106,JxC,2,497,109,2023
2,9,Baradero,00106,LLA,2,497,99,2023
2,9,Baradero,00106,NO_VOTANTES,2,497,101,2023
2,9,Baradero,00106,OTROS,2,497,9,2023
2,9,Baradero,00106,UxP,2,497,132,2023
2,9,Baradero,00106,VOTANTES,2,497,396,2023
2,9,Baradero,00107,EN BLANCO,18,5540,519,2023
2,9,Baradero,00107,JxC,18,5540,438,2023
2,9,Baradero,00107,LLA,18,5540,1051,2023
2,9,Baradero,00107,NO_VOTANTES,18,5540,1370,2023
2,9,Baradero,00107,OTROS,18,5540,91,2023
2,9,Baradero,00107,UxP,18,5540,2071,2023
2,9,Baradero,00107,VOTANTES,18,5540,4170,2023
2,9,Baradero,00110,EN BLANCO,2,474,49,2023
2,9,Baradero,00110,JxC,2,474,90,2023
2,9,Baradero,00110,LLA,2,474,91,2023
2,9,Baradero,00110,NO_VOTANTES,2,474,74,2023
2,9,Baradero,00110,OTROS,2,474,3,2023
2,9,Baradero,00110,UxP,2,474,167,2023
2,9,Baradero,00110,VOTANTES,2,474,400,2023
2,9,Baradero,00111,EN BLANCO,1,244,22,2023
2,9,Baradero,00111,JxC,1,244,40,2023
2,9,Baradero,00111,LLA,1,244,53,2023
2,9,Baradero,00111,NO_VOTANTES,1,244,47,2023
2,9,Baradero,00111,OTROS,1,244,6,2023
2,9,Baradero,00111,UxP,1,244,76,2023
2,9,Baradero,00111,VOTANTES,1,244,197,2023
2,9,Baradero,00113,EN BLANCO,5,1342,137,2023
2,9,Baradero,00113,JxC,5,1342,177,2023
2,9,Baradero,00113,LLA,5,1342,256,2023
2,9,Baradero,00113,NO_VOTANTES,5,1342,279,2023
2,9,Baradero,00113,OTROS,5,1342,15,2023
2,9,Baradero,00113,UxP,5,1342,478,2023
2,9,Baradero,00113,VOTANTES,5,1342,1063,2023
2,93,Ramallo,00797,EN BLANCO,39,13257,1614,2023
2,93,Ramallo,00797,JxC,39,13257,2128,2023
2,93,Ramallo,00797,LLA,39,13257,1922,2023
2,93,Ramallo,00797,NO_VOTANTES,39,13257,3162,2023
2,93,Ramallo,00797,OTROS,39,13257,128,2023
2,93,Ramallo,00797,UxP,39,13257,4303,2023
2,93,Ramallo,00797,VOTANTES,39,13257,10095,2023
2,93,Ramallo,00798,EN BLANCO,32,11013,1251,2023
2,93,Ramallo,00798,JxC,32,11013,3082,2023
2,93,Ramallo,00798,LLA,32,11013,1691,2023
2,93,Ramallo,00798,NO_VOTANTES,32,11013,2059,2023
2,93,Ramallo,00798,OTROS,32,11013,164,2023
2,93,Ramallo,00798,UxP,32,11013,2766,2023
2,93,Ramallo,00798,VOTANTES,32,11013,8954,2023
2,93,Ramallo,00800,EN BLANCO,6,1933,275,2023
2,93,Ramallo,00800,JxC,6,1933,388,2023
2,93,Ramallo,00800,LLA,6,1933,326,2023
2,93,Ramallo,00800,NO_VOTANTES,6,1933,393,2023
2,93,Ramallo,00800,OTROS,6,1933,20,2023
2,93,Ramallo,00800,UxP,6,1933,531,2023
2,93,Ramallo,00800,VOTANTES,6,1933,1540,2023
2,93,Ramallo,00801,EN BLANCO,2,64,8,2023
2,93,Ramallo,00801,JxC,2,64,13,2023
2,93,Ramallo,00801,LLA,2,64,9,2023
2,93,Ramallo,00801,NO_VOTANTES,2,64,22,2023
2,93,Ramallo,00801,OTROS,2,64,1,2023
2,93,Ramallo,00801,UxP,2,64,11,2023
2,93,Ramallo,00801,VOTANTES,2,64,42,2023
2,93,Ramallo,00803,EN BLANCO,13,4366,547,2023
2,93,Ramallo,00803,JxC,13,4366,1013,2023
2,93,Ramallo,00803,LLA,13,4366,890,2023
2,93,Ramallo,00803,NO_VOTANTES,13,4366,701,2023
2,93,Ramallo,00803,OTROS,13,4366,65,2023
2,93,Ramallo,00803,UxP,13,4366,1150,2023
2,93,Ramallo,00803,VOTANTES,13,4366,3665,2023
2,93,Ramallo,00804,EN BLANCO,2,626,51,2023
2,93,Ramallo,00804,JxC,2,626,101,2023
2,93,Ramallo,00804,LLA,2,626,62,2023
2,93,Ramallo,00804,NO_VOTANTES,2,626,326,2023
2,93,Ramallo,00804,OTROS,2,626,2,2023
2,93,Ramallo,00804,UxP,2,626,84,2023
2,93,Ramallo,00804,VOTANTES,2,626,300,2023
2,96,Rojas,00823,EN BLANCO,55,18824,2470,2023
2,96,Rojas,00823,JxC,55,18824,5077,2023
2,96,Rojas,00823,LLA,55,18824,3426,2023
2,96,Rojas,00823,NO_VOTANTES,55,18824,4050,2023
2,96,Rojas,00823,OTROS,55,18824,328,2023
2,96,Rojas,00823,UxP,55,18824,3473,2023
2,96,Rojas,00823,VOTANTES,55,18824,14774,2023
2,96,Rojas,00824,EN BLANCO,1,61,4,2023
2,96,Rojas,00824,JxC,1,61,14,2023
2,96,Rojas,00824,LLA,1,61,5,2023
2,96,Rojas,00824,NO_VOTANTES,1,61,19,2023
2,96,Rojas,00824,OTROS,1,61,4,2023
2,96,Rojas,00824,UxP,1,61,15,2023
2,96,Rojas,00824,VOTANTES,1,61,42,2023
2,96,Rojas,00825,EN BLANCO,1,98,4,2023
2,96,Rojas,00825,JxC,1,98,37,2023
2,96,Rojas,00825,LLA,1,98,12,2023
2,96,Rojas,00825,NO_VOTANTES,1,98,37,2023
2,96,Rojas,00825,OTROS,1,98,2,2023
2,96,Rojas,00825,UxP,1,98,6,2023
2,96,Rojas,00825,VOTANTES,1,98,61,2023
2,96,Rojas,00826,EN BLANCO,1,131,19,2023
2,96,Rojas,00826,JxC,1,131,52,2023
2,96,Rojas,00826,LLA,1,131,20,2023
2,96,Rojas,00826,NO_VOTANTES,1,131,23,2023
2,96,Rojas,00826,OTROS,1,131,3,2023
2,96,Rojas,00826,UxP,1,131,14,2023
2,96,Rojas,00826,VOTANTES,1,131,108,2023
2,96,Rojas,00827,EN BLANCO,3,867,93,2023
2,96,Rojas,00827,JxC,3,867,293,2023
2,96,Rojas,00827,LLA,3,867,182,2023
2,96,Rojas,00827,NO_VOTANTES,3,867,158,2023
2,96,Rojas,00827,OTROS,3,867,10,2023
2,96,Rojas,00827,UxP,3,867,131,2023
2,96,Rojas,00827,VOTANTES,3,867,709,2023
2,96,Rojas,00828,EN BLANCO,1,60,11,2023
2,96,Rojas,00828,JxC,1,60,9,2023
2,96,Rojas,00828,LLA,1,60,15,2023
2,96,Rojas,00828,NO_VOTANTES,1,60,19,2023
2,96,Rojas,00828,OTROS,1,60,2,2023
2,96,Rojas,00828,UxP,1,60,4,2023
2,96,Rojas,00828,VOTANTES,1,60,41,2023
2,96,Rojas,00829,EN BLANCO,1,46,6,2023
2,96,Rojas,00829,JxC,1,46,6,2023
2,96,Rojas,00829,LLA,1,46,9,2023
2,96,Rojas,00829,NO_VOTANTES,1,46,21,2023
2,96,Rojas,00829,OTROS,1,46,0,2023
2,96,Rojas,00829,UxP,1,46,4,2023
2,96,Rojas,00829,VOTANTES,1,46,25,2023
2,96,Rojas,00830,EN BLANCO,4,1077,100,2023
2,96,Rojas,00830,JxC,4,1077,281,2023
2,96,Rojas,00830,LLA,4,1077,125,2023
2,96,Rojas,00830,NO_VOTANTES,4,1077,468,2023
2,96,Rojas,00830,OTROS,4,1077,9,2023
2,96,Rojas,00830,UxP,4,1077,94,2023
2,96,Rojas,00830,VOTANTES,4,1077,609,2023
2,109,San Vicente,00924,EN BLANCO,83,29273,2348,2023
2,109,San Vicente,00924,JxC,83,29273,4137,2023
2,109,San Vicente,00924,LLA,83,29273,5029,2023
2,109,San Vicente,00924,NO_VOTANTES,83,29273,6979,2023
2,109,San Vicente,00924,OTROS,83,29273,716,2023
2,109,San Vicente,00924,UxP,83,29273,10064,2023
2,109,San Vicente,00924,VOTANTES,83,29273,22294,2023
2,109,San Vicente,00925,EN BLANCO,103,36781,3301,2023
2,109,San Vicente,00925,JxC,103,36781,3445,2023
2,109,San Vicente,00925,LLA,103,36781,5358,2023
2,109,San Vicente,00925,NO_VOTANTES,103,36781,10098,2023
2,109,San Vicente,00925,OTROS,103,36781,880,2023
2,109,San Vicente,00925,UxP,103,36781,13699,2023
2,109,San Vicente,00925,VOTANTES,103,36781,26683,2023
2,109,San Vicente,00926,EN BLANCO,9,3091,192,2023
2,109,San Vicente,00926,JxC,9,3091,329,2023
2,109,San Vicente,00926,LLA,9,3091,550,2023
2,109,San Vicente,00926,NO_VOTANTES,9,3091,616,2023
2,109,San Vicente,00926,OTROS,9,3091,73,2023
2,109,San Vicente,00926,UxP,9,3091,1331,2023
2,109,San Vicente,00926,VOTANTES,9,3091,2475,2023
2,109,San Vicente,00927,EN BLANCO,1,48,0,2023
2,109,San Vicente,00927,JxC,1,48,10,2023
2,109,San Vicente,00927,LLA,1,48,8,2023
2,109,San Vicente,00927,NO_VOTANTES,1,48,15,2023
2,109,San Vicente,00927,OTROS,1,48,0,2023
2,109,San Vicente,00927,UxP,1,48,15,2023
2,109,San Vicente,00927,VOTANTES,1,48,33,2023
2,11,Berazategui,00789,EN BLANCO,110,38454,2519,2023
2,11,Berazategui,00789,JxC,110,38454,4253,2023
2,11,Berazategui,00789,LLA,110,38454,6677,2023
